carid,tradeTime,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,registerDate,licenseDate,country,makertype,modelyear,displacement,gearbox,oiltype,newprice,aF1,aF2,aF3,aF4,aF5,aF6,aF7,aF8,aF9,aF10,aF11,aF13,aF14,aF15,aF12_1,aF12_2,aF12_3,timespan
12539.0,1.0,2.379032258064516,1.678972712680578,3.269614387811199,3.981123595505618,5.0,2.263157894736842,2.8,2.125,4.857142857142858,4.9375,5.2000000000000455,1.900000000023283,5.5,5.5,4.566037735849057,4.315789473684211,1.0,2.569277489560926,1.0,5.2,2.125,2.8616367553242212,2.071428571428571,1.75,8.71428571428578,1.0,7.0,10.0,5.5,4.600000000000136,1.0,10.0,7.4861586314152415,5.648493543758967,3.3209876543209873,5.8
12553.0,1.0,4.846774193548387,2.4012841091492776,3.2710280373831777,1.8251685393258426,1.0,1.0,1.0,1.0,7.428571428571429,7.1875,7.600000000000136,4.599999999976717,10.0,7.0,4.566037735849057,5.736842105263158,1.0,2.1188789067442744,1.0,7.0,2.125,2.2807357212003874,4.160714285714286,1.0,9.35714285714289,1.0,10.0,5.5,1.0,6.400000000000091,1.0,10.0,7.172628304821151,5.906743185078909,8.703703703703702,3.4
12562.0,1.0,1.1451612903225805,4.734349919743178,3.261132490379329,2.047640449438202,1.0,3.8421052631578947,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,5.5,5.5,8.0,2.867924528301887,6.684210526315789,3.25,1.6946729090218904,1.0,3.9999999999999996,2.125,2.8616367553242212,1.1071428571428572,1.75,9.35714285714289,1.0,7.0,5.5,3.25,8.200000000000045,1.0,10.0,7.097045101088646,5.609756097560975,3.3950617283950635,2.8
12586.0,1.0,1.7983870967741935,2.8635634028892456,1.3046414827613289,1.9242696629213483,1.0,3.2105263157894735,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,4.599999999976717,1.0,7.5,2.018867924528302,3.3684210526315788,1.0,1.2847020118942174,1.0,1.0,2.125,1.2700871248789933,1.8035714285714284,1.0,9.35714285714289,1.0,10.0,5.5,3.25,7.600000000000136,1.0,10.0,5.4762052877138405,4.576757532281206,5.061728395061728,2.8
12597.0,1.0,1.7983870967741935,2.8635634028892456,1.3046414827613289,1.6613483146067414,1.0,3.052631578947368,1.0,1.0,4.857142857142858,7.75,7.600000000000136,4.599999999976717,1.0,7.5,2.018867924528302,3.3684210526315788,1.0,1.2847020118942174,1.0,1.0,2.125,1.2700871248789933,1.8035714285714284,1.0,9.35714285714289,1.0,10.0,5.5,3.25,7.600000000000136,1.0,10.0,5.4762052877138405,4.576757532281206,5.061728395061728,3.4
12614.0,1.0,1.5080645161290323,1.108346709470305,1.1519673289876697,3.6150561797752805,5.0,3.052631578947368,4.6000000000000005,1.0,4.857142857142858,2.6875,2.7999999999999545,1.900000000023283,5.5,3.0,2.1886792452830193,1.473684210526316,1.0,1.2676198911805643,1.0,1.6,2.125,2.8616367553242212,1.375,1.75,9.35714285714289,1.0,7.0,10.0,1.0,2.2000000000000455,4.0,10.0,6.1648522550544325,4.615494978479198,3.3580246913580254,8.2
12619.0,1.0,1.5080645161290323,1.108346709470305,1.1519673289876697,2.935505617977528,5.0,3.2105263157894735,2.8,2.125,4.857142857142858,3.25,2.7999999999999545,1.900000000023283,5.5,3.0,2.1886792452830193,1.473684210526316,1.0,1.2676198911805643,1.0,1.6,2.125,2.8616367553242212,1.375,1.75,7.4285714285715585,1.0,7.0,10.0,1.0,2.2000000000000455,1.0,10.0,6.1648522550544325,4.615494978479198,3.3580246913580254,8.2
12653.0,1.0,2.2338709677419355,2.2568218298555376,3.284457708316972,3.0507865168539325,2.0,1.0,1.0,1.0,4.857142857142858,6.0625,5.7999999999999545,1.900000000023283,5.5,6.0,4.566037735849057,3.8421052631578947,1.0,2.941098317094774,1.0,5.2,2.125,3.2913843175217816,2.1785714285714284,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,5.5,5.2000000000000455,1.0,10.0,7.584136858475894,5.713055954088954,3.6543209876543195,5.2
12688.0,1.0,2.2338709677419355,1.231139646869984,3.2886986570329064,2.670561797752809,3.0,1.0,1.0,1.0,4.857142857142858,7.1875,7.0,1.900000000023283,5.5,7.5,2.867924528301887,3.8421052631578947,1.0,1.9027900797165636,1.0,3.9999999999999996,2.125,2.3242981606969995,2.1785714285714284,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,7.0,4.0,10.0,6.780715396578538,5.080344332855095,3.2098765432098766,4.0
12724.0,1.0,2.2338709677419355,1.231139646869984,3.2886986570329064,3.4674157303370787,1.0,1.0,1.0,1.0,4.857142857142858,7.75,7.600000000000136,1.900000000023283,5.5,7.5,2.867924528301887,3.8421052631578947,1.0,1.9027900797165636,1.0,3.9999999999999996,2.125,2.3242981606969995,2.1785714285714284,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,7.0,1.0,10.0,6.780715396578538,5.080344332855095,3.2098765432098766,3.4
12730.0,1.0,1.5080645161290323,1.274478330658106,3.290112306604885,2.844494382022472,6.0,1.0,1.0,1.0,4.857142857142858,6.0625,5.7999999999999545,1.900000000023283,5.5,5.5,2.867924528301887,1.473684210526316,1.0,1.7259901303302545,1.0,3.4,2.125,2.8616367553242212,1.4821428571428572,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,5.2000000000000455,1.0,10.0,6.069673405909798,5.054519368723099,6.049382716049383,5.2
12734.0,1.0,2.741935483870968,6.691813804173354,3.291525956176863,2.7069662921348314,1.0,1.9473684210526314,1.0,1.0,4.857142857142858,6.625,6.400000000000091,2.800000000046566,1.0,6.5,1.8490566037735847,2.1842105263157894,1.0,1.0202138428444893,1.0,2.8,2.125,6.558567279767667,2.446428571428571,1.75,9.35714285714289,1.0,7.0,10.0,3.25,6.400000000000091,1.0,7.471910112359524,5.213063763608087,3.001434720229554,3.333333333333332,4.6
12766.0,1.0,1.5080645161290323,2.5746388443017656,1.4255085211654754,2.986067415730337,2.0,3.8421052631578947,2.8,1.0,4.857142857142858,4.375,4.0,1.900000000023283,5.5,4.5,2.1886792452830193,2.1842105263157894,1.0,1.2163735290396052,1.0,1.6,2.125,2.8616367553242212,1.4821428571428572,1.75,9.35714285714289,1.0,7.0,10.0,1.0,3.400000000000091,4.0,10.0,6.355209953343701,4.202295552367289,3.333333333333332,7.0
12777.0,1.0,2.306451612903226,6.764044943820225,3.300714678394722,3.453258426966292,5.0,1.631578947368421,2.8,1.0,7.428571428571429,4.9375,5.2000000000000455,2.800000000046566,1.0,5.5,2.867924528301887,4.7894736842105265,1.0,1.1508920663039353,1.0,8.8,2.125,6.5237173281703775,1.4285714285714284,4.75,9.35714285714289,1.0,10.0,5.5,1.0,5.2000000000000455,4.0,10.0,6.260031104199067,3.6987087517934008,8.02469135802469,5.8
12778.0,1.0,1.5080645161290323,1.8306581059390048,3.3014215031807117,1.6128089887640449,1.0,1.0,1.0,1.0,4.857142857142858,8.875,8.799999999999955,1.900000000023283,5.5,8.5,1.8490566037735847,4.552631578947368,1.0,1.4099680501075542,1.0,1.6,2.125,2.028073572120039,1.375,2.5,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,8.200000000000045,1.0,10.0,5.635769828926906,5.0286944045911035,4.950617283950617,2.2
12832.0,1.0,1.1451612903225805,1.9823434991974318,3.314144349328516,2.013258426966292,1.0,2.7368421052631575,1.0,1.0,4.857142857142858,7.1875,7.0,5.5,5.5,7.5,2.1886792452830193,3.131578947368421,1.0,1.2903960521321016,1.0,1.6,2.125,2.8616367553242212,1.1071428571428572,2.5,9.35714285714289,1.0,10.0,5.5,3.25,7.0,1.0,10.0,5.683359253499223,5.235294117647058,3.555555555555557,4.0
12995.0,1.0,1.2903225806451613,1.6428571428571428,3.3254535459043426,3.823370786516854,2.0,1.0,2.8,2.125,4.857142857142858,3.8125,3.400000000000091,5.5,5.5,4.0,3.547169811320755,1.473684210526316,1.0,1.6152410477034036,1.0,3.9999999999999996,2.125,3.186834462729913,1.2142857142857142,1.75,8.71428571428578,1.0,7.0,10.0,3.25,3.400000000000091,1.0,10.0,7.452566096423016,5.687230989956959,3.7283950617283956,7.6
13046.0,1.0,1.0725806451612903,3.513643659711075,1.5414277860676981,2.6584269662921347,1.0,3.2105263157894735,1.0,1.0,4.857142857142858,6.625,7.0,4.599999999976717,5.5,6.5,2.018867924528302,1.7105263157894737,1.0,1.1395039858281666,1.0,2.8,2.125,3.3697967086156826,2.2321428571428568,2.5,9.35714285714289,1.0,10.0,5.5,1.0,5.7999999999999545,1.0,10.0,4.975116640746501,3.647058823529413,3.7037037037037024,4.0
13085.0,1.0,2.379032258064516,1.8451043338683788,1.1759993717113013,1.8191011235955055,3.0,3.052631578947368,1.0,1.0,4.857142857142858,7.1875,7.0,1.900000000023283,5.5,7.0,2.867924528301887,5.2631578947368425,1.0,2.022649626724029,1.0,2.1999999999999997,2.125,1.7841239109390128,2.071428571428571,1.0,7.4285714285715585,2.2857142857142856,10.0,5.5,3.25,6.400000000000091,4.0,10.0,6.503576982892691,6.203730272596843,5.790123456790123,4.0
13090.0,1.0,2.379032258064516,1.8451043338683788,1.1759993717113013,1.9465168539325843,2.0,1.0,1.0,1.0,4.857142857142858,7.1875,7.0,1.900000000023283,5.5,7.0,2.867924528301887,5.2631578947368425,1.0,2.022649626724029,1.0,2.1999999999999997,2.125,1.7841239109390128,2.071428571428571,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,6.400000000000091,4.0,10.0,6.503576982892691,6.203730272596843,5.790123456790123,4.0
13358.0,1.0,1.7258064516129032,1.101123595505618,3.3643289091337465,2.91123595505618,2.0,3.2105263157894735,4.6000000000000005,2.125,4.857142857142858,3.25,3.400000000000091,1.900000000023283,5.5,4.0,2.867924528301887,5.5,1.0,2.0337530051879034,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,7.4285714285715585,2.2857142857142856,7.0,10.0,3.25,2.7999999999999545,1.0,10.0,7.55054432348367,5.648493543758967,3.580246913580247,7.6
13360.0,1.0,1.7258064516129032,1.101123595505618,3.3643289091337465,3.368314606741573,2.0,1.0,2.8,1.0,4.857142857142858,3.25,2.7999999999999545,1.900000000023283,5.5,4.0,2.867924528301887,5.5,1.0,2.0337530051879034,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,2.7999999999999545,1.0,10.0,7.55054432348367,5.648493543758967,3.580246913580247,8.2
13438.0,1.0,2.524193548387097,2.278491171749599,3.3706903322076496,2.891011235955056,1.0,3.526315789473684,2.8,1.0,4.857142857142858,4.375,4.0,2.800000000046566,1.0,4.5,2.018867924528302,1.0,1.0,1.150607364292041,1.0,2.8,2.125,5.504356243949662,2.125,2.5,9.35714285714289,1.0,10.0,5.5,1.0,4.0,1.0,10.0,4.650388802488337,4.008608321377331,3.9753086419753103,7.0
13472.0,1.0,1.0725806451612903,1.007223113964687,1.5173957433440666,2.0213483146067412,5.0,1.0,1.0,1.0,4.857142857142858,7.75,7.600000000000136,4.599999999976717,5.5,7.5,2.5283018867924527,6.684210526315789,3.25,1.3131722130836392,1.0,1.6,2.125,3.0038722168441434,1.0535714285714286,1.75,9.35714285714289,1.0,7.0,10.0,3.25,7.600000000000136,4.0,10.0,6.416796267496112,4.615494978479198,3.580246913580247,3.4
13514.0,1.0,2.524193548387097,2.278491171749599,1.1767061964972905,3.1599999999999997,1.0,2.263157894736842,2.8,2.125,4.857142857142858,4.9375,4.600000000000136,2.800000000046566,1.0,4.5,1.679245283018868,1.0,1.0,1.1135961027457928,1.0,2.8,2.125,2.176185866408519,2.125,2.5,8.71428571428578,1.0,10.0,5.5,1.0,4.0,1.0,10.0,4.650388802488337,4.008608321377331,3.9753086419753103,6.3999999999999995
13546.0,1.0,1.2903225806451613,3.130818619582665,3.3798790544255084,2.357078651685393,1.0,1.3157894736842104,1.0,1.0,4.857142857142858,7.1875,7.0,5.5,5.5,7.5,2.018867924528302,1.473684210526316,1.0,1.3362330760470709,1.0,1.6,2.125,1.121974830590513,1.2142857142857142,1.75,9.35714285714289,1.0,7.0,10.0,3.25,7.0,4.0,10.0,6.663141524105754,4.96413199426112,3.3456790123456805,4.0
13556.0,1.0,1.5080645161290323,1.7223113964686998,3.381292703997487,2.6199999999999997,2.0,2.263157894736842,2.8,2.125,4.857142857142858,3.25,2.7999999999999545,1.900000000023283,5.5,3.5,2.867924528301887,6.2105263157894735,1.0,1.6462735669998736,1.0,3.9999999999999996,2.125,2.8616367553242212,1.375,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,2.7999999999999545,1.0,10.0,6.7947122861586315,5.196556671449066,3.419753086419753,8.2
13579.0,1.0,1.7258064516129032,1.101123595505618,3.369276682635671,8.398202247191012,2.0,3.052631578947368,2.8,2.125,4.857142857142858,4.375,4.0,1.900000000023283,5.5,4.5,3.547169811320755,5.5,1.0,2.249841832215614,1.0,5.2,2.125,5.382381413359148,1.5892857142857142,1.75,9.35714285714289,1.0,7.0,10.0,3.25,4.0,1.0,10.0,7.55054432348367,5.648493543758967,3.580246913580247,7.0
13676.0,1.0,2.2338709677419355,6.908507223113965,3.4010837980051836,2.1325842696629214,1.0,1.631578947368421,1.0,2.125,4.857142857142858,7.75,7.600000000000136,1.900000000023283,5.5,7.5,2.018867924528302,1.473684210526316,1.0,1.6348854865241047,1.0,1.6,2.125,3.997095837366893,2.1785714285714284,1.75,8.71428571428578,2.2857142857142856,7.0,5.5,3.25,7.600000000000136,4.0,10.0,5.929704510108865,4.977044476327116,3.098765432098766,3.4
13682.0,1.0,1.5080645161290323,2.5746388443017656,3.4024974475771614,2.975955056179775,2.0,5.7368421052631575,2.8,1.0,4.857142857142858,3.8125,4.0,1.900000000023283,5.5,4.5,2.867924528301887,1.473684210526316,1.0,1.26192585094268,1.0,1.6,2.125,2.8616367553242212,1.4821428571428572,1.75,9.35714285714289,1.0,7.0,10.0,1.0,3.400000000000091,1.0,10.0,6.355209953343701,4.202295552367289,3.333333333333332,7.0
13685.0,1.0,4.266129032258065,4.698234349919743,3.4032042723631504,1.6310112359550561,1.0,3.8421052631578947,1.0,1.0,4.857142857142858,8.3125,8.799999999999955,1.0,10.0,8.0,4.566037735849057,3.8421052631578947,1.0,3.6226749335695305,1.0,10.0,2.125,2.8616367553242212,7.107142857142857,1.75,9.35714285714289,4.857142857142858,7.0,5.5,5.5,8.200000000000045,4.0,10.0,8.194401244167963,6.216642754662839,3.2716049382716044,2.2
13722.0,1.0,4.338709677419355,3.398073836276083,3.4081520458650747,2.0112359550561796,1.0,1.3157894736842104,1.0,1.0,4.857142857142858,7.75,8.200000000000045,3.699999999953434,5.5,7.5,2.1886792452830193,1.473684210526316,1.0,1.1679741870175882,1.0,1.6,2.125,2.1239109390125845,3.678571428571429,1.75,9.35714285714289,1.0,10.0,5.5,1.0,7.600000000000136,4.0,10.0,5.848522550544324,4.266857962697273,3.469135802469136,2.8
13886.0,1.0,1.217741935483871,1.021669341894061,3.4173407680829344,1.2770786516853931,1.0,1.9473684210526314,6.4,1.0,4.857142857142858,8.875,8.799999999999955,1.0,10.0,8.5,2.018867924528302,2.4210526315789473,1.0,1.572251043907377,1.0,2.8,2.125,1.7928363988383351,1.1607142857142856,2.5,9.35714285714289,1.0,10.0,5.5,3.25,8.799999999999955,4.0,10.0,4.633592534992223,3.9956958393113347,3.3209876543209873,2.2
13918.0,1.0,1.5080645161290323,2.495184590690209,3.4180475928689233,1.8089887640449436,1.0,1.631578947368421,1.0,1.0,4.857142857142858,8.875,9.400000000000091,1.900000000023283,5.5,9.0,1.8490566037735847,4.552631578947368,1.0,1.331393141844869,1.0,1.6,2.125,3.0387221684414327,1.375,2.5,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,9.400000000000091,1.0,10.0,5.378227060653188,4.925394548063128,3.469135802469136,1.6
14026.0,1.0,1.653225806451613,6.987961476725522,3.434304562946674,2.8222471910112357,6.0,1.9473684210526314,2.8,1.0,4.857142857142858,6.625,6.400000000000091,4.599999999976717,5.5,6.5,2.018867924528302,2.1842105263157894,1.0,1.0856953055801595,1.0,1.6,2.125,2.1151984511132627,1.5357142857142856,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,1.0,6.400000000000091,1.0,10.0,5.935303265940902,4.357245337159252,3.6790123456790127,4.6
14075.0,1.0,2.2338709677419355,1.9751203852327448,3.430063614230739,2.4541573033707866,1.0,1.631578947368421,1.0,1.0,4.857142857142858,7.75,7.600000000000136,1.900000000023283,5.5,7.0,2.018867924528302,1.473684210526316,1.0,1.7094774136403896,1.0,3.4,2.125,2.8616367553242212,2.1785714285714284,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,7.0,4.0,10.0,6.234836702954899,5.209469153515066,5.296296296296298,3.4
14089.0,1.0,2.2338709677419355,1.9751203852327448,3.430063614230739,2.3287640449438203,2.0,1.3157894736842104,1.0,2.125,4.857142857142858,7.1875,7.0,1.900000000023283,5.5,7.0,2.018867924528302,1.473684210526316,1.0,1.7094774136403896,1.0,3.4,2.125,2.8616367553242212,2.1785714285714284,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,7.0,4.0,10.0,6.234836702954899,5.209469153515066,5.296296296296298,4.0
14116.0,1.0,2.2338709677419355,1.231139646869984,3.4314772638027176,3.3116853932584265,1.0,1.631578947368421,1.0,2.125,4.857142857142858,6.0625,5.7999999999999545,1.900000000023283,5.5,6.0,2.867924528301887,3.8421052631578947,1.0,2.2185246109072505,1.0,3.9999999999999996,2.125,1.287512100677638,2.1785714285714284,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,5.2000000000000455,1.0,10.0,6.707931570762053,5.080344332855095,3.2098765432098766,5.2
14159.0,1.0,2.8870967741935485,3.7303370786516856,3.4406659860205764,2.2276404494382023,1.0,1.0,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,1.0,10.0,8.0,4.566037735849057,3.8421052631578947,1.0,3.821966341895483,1.0,7.0,2.125,2.8616367553242212,2.5,1.0,9.35714285714289,4.857142857142858,10.0,5.5,5.5,8.200000000000045,1.0,10.0,7.113841368584758,8.463414634146343,7.222222222222221,2.8
14173.0,1.0,5.862903225806452,6.966292134831461,3.444906934736511,2.140674157303371,3.0,1.0,6.4,1.0,4.857142857142858,8.875,10.0,1.900000000023283,5.5,8.0,3.3773584905660377,1.473684210526316,1.0,1.7436416550676959,1.0,7.0,2.125,2.8616367553242212,5.124999999999999,1.0,9.35714285714289,1.0,10.0,5.5,3.25,8.200000000000045,1.0,10.0,6.7947122861586315,6.939741750358682,10.0,1.0
14213.0,1.0,2.814516129032258,1.5128410914927768,3.451268357810414,2.399550561797753,1.0,3.052631578947368,1.0,1.0,4.857142857142858,7.1875,7.0,2.800000000046566,1.0,7.0,2.867924528301887,6.2105263157894735,1.0,1.3701126154624825,1.0,3.4,2.125,2.8616367553242212,2.125,1.0,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,7.0,1.0,10.0,6.178849144634526,5.648493543758967,6.469135802469136,4.0
14266.0,1.0,2.2338709677419355,3.159711075441413,3.457629780884316,1.9283146067415728,3.0,1.0,1.0,1.0,4.857142857142858,7.1875,7.0,1.900000000023283,10.0,7.0,2.867924528301887,3.8421052631578947,1.0,1.7664178160192332,1.0,1.6,2.125,1.165537270087125,2.017857142857143,2.5,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,7.0,1.0,10.0,5.607776049766718,4.486370157819223,3.2469135802469147,4.0
14285.0,1.0,1.7258064516129032,1.447833065810594,3.460457080028273,3.894157303370786,2.0,4.473684210526315,2.8,3.25,4.857142857142858,4.9375,4.600000000000136,1.900000000023283,5.5,5.0,2.867924528301887,1.236842105263158,1.0,1.7772364924712134,1.0,3.9999999999999996,2.125,2.8616367553242212,1.5892857142857142,1.75,8.071428571428669,2.2857142857142856,7.0,10.0,3.25,4.0,1.0,10.0,6.789113530326594,5.27403156384505,2.851851851851851,6.3999999999999995
14286.0,1.0,1.7258064516129032,1.447833065810594,3.460457080028273,3.487640449438202,5.0,3.052631578947368,2.8,2.125,4.857142857142858,4.9375,4.600000000000136,1.900000000023283,5.5,5.0,2.867924528301887,1.236842105263158,1.0,1.7772364924712134,1.0,3.9999999999999996,2.125,2.8616367553242212,1.5892857142857142,1.75,7.4285714285715585,2.2857142857142856,7.0,10.0,3.25,4.0,7.0,10.0,6.789113530326594,5.27403156384505,2.851851851851851,6.3999999999999995
14302.0,1.0,1.7258064516129032,1.447833065810594,3.460457080028273,3.044719101123595,5.0,3.526315789473684,2.8,1.0,4.857142857142858,4.9375,4.600000000000136,1.900000000023283,5.5,5.0,2.867924528301887,1.236842105263158,1.0,1.7772364924712134,1.0,3.9999999999999996,2.125,2.8616367553242212,1.5892857142857142,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,3.25,4.0,4.0,10.0,6.789113530326594,5.27403156384505,2.851851851851851,6.3999999999999995
14382.0,1.0,2.2338709677419355,2.7479935794542536,3.4696458022461316,5.8074157303370795,2.0,2.263157894736842,4.6000000000000005,2.125,4.857142857142858,2.6875,2.2000000000000455,1.900000000023283,10.0,3.0,4.566037735849057,1.473684210526316,1.0,3.4774769075034797,1.0,7.0,1.0,5.530493707647629,2.017857142857143,1.0,7.4285714285715585,1.0,10.0,5.5,3.25,7.0,1.0,10.0,7.043856920684291,6.655667144906744,7.1728395061728385,8.8
14411.0,1.0,1.5080645161290323,1.093900481540931,3.4724731013900882,2.9577528089887637,1.0,1.9473684210526314,1.0,1.0,4.857142857142858,6.625,6.400000000000091,1.900000000023283,5.5,6.5,2.1886792452830193,1.473684210526316,1.0,1.3245602935594079,1.0,1.6,2.125,2.690222652468538,1.375,1.75,9.35714285714289,1.0,7.0,10.0,3.25,6.400000000000091,1.0,7.775280898876389,6.486780715396579,4.680057388809182,3.185185185185187,4.6
14422.0,1.0,1.7258064516129032,2.336276083467095,1.1887222178591061,2.086067415730337,1.0,1.631578947368421,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,1.900000000023283,5.5,7.5,1.8490566037735847,4.552631578947368,1.0,1.500506136910034,1.0,1.6,2.125,2.2284607938044534,1.5892857142857142,2.5,9.35714285714289,2.2857142857142856,10.0,5.5,3.25,7.600000000000136,4.0,10.0,5.551788491446345,4.744619799139169,2.851851851851851,2.8
14439.0,1.0,1.7258064516129032,1.101123595505618,3.475300400534045,2.5188764044943817,2.0,1.0,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,1.900000000023283,5.5,8.0,2.5283018867924527,2.4210526315789473,1.0,2.0420093635328356,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,10.0,7.600000000000136,4.0,10.0,7.5533437013996885,5.893830703012913,3.3456790123456805,2.8
14440.0,1.0,1.7258064516129032,1.101123595505618,3.475300400534045,2.2195505617977527,2.0,1.3157894736842104,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,1.900000000023283,5.5,8.0,2.5283018867924527,2.4210526315789473,1.0,2.0420093635328356,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,10.0,7.600000000000136,4.0,10.0,7.5533437013996885,5.893830703012913,3.3456790123456805,2.8
14452.0,1.0,1.7258064516129032,1.101123595505618,3.475300400534045,2.6523595505617976,1.0,3.052631578947368,1.0,2.125,4.857142857142858,8.3125,8.200000000000045,1.900000000023283,5.5,8.0,2.5283018867924527,2.4210526315789473,1.0,2.0420093635328356,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,8.71428571428578,2.2857142857142856,7.0,10.0,10.0,7.600000000000136,4.0,10.0,7.5533437013996885,5.893830703012913,3.3456790123456805,2.8
14466.0,1.0,1.7258064516129032,1.101123595505618,3.475300400534045,2.1952808988764043,2.0,1.9473684210526314,1.0,1.0,4.857142857142858,8.3125,8.200000000000045,1.900000000023283,5.5,8.0,2.5283018867924527,2.4210526315789473,1.0,2.0420093635328356,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,9.35714285714289,2.2857142857142856,7.0,10.0,10.0,7.600000000000136,1.0,9.292134831460658,7.5533437013996885,5.893830703012913,3.3456790123456805,2.8
14570.0,1.0,2.2338709677419355,1.7295345104333868,3.48802324668185,2.535056179775281,4.0,1.0,2.8,1.0,4.857142857142858,3.25,3.400000000000091,1.900000000023283,10.0,4.0,2.867924528301887,1.473684210526316,1.0,1.9628622042262434,1.0,3.9999999999999996,2.125,1.2090997095837368,2.017857142857143,1.75,9.35714285714289,1.0,7.0,10.0,3.25,3.400000000000091,1.0,10.0,6.139657853810265,5.157819225251075,2.7901234567901234,7.6
14622.0,1.0,2.2338709677419355,1.9751203852327448,3.4929710201837745,3.042696629213483,1.0,3.526315789473684,2.8,1.0,4.857142857142858,4.9375,4.600000000000136,1.900000000023283,5.5,5.0,2.867924528301887,1.473684210526316,1.0,1.6980893331646212,1.0,3.4,2.125,2.054211035818006,2.1785714285714284,1.0,9.35714285714289,1.0,10.0,5.5,3.25,4.600000000000136,4.0,10.0,5.966096423017108,4.912482065997132,4.790123456790123,6.3999999999999995
14707.0,1.0,1.435483870967742,2.191813804173355,1.519516217702034,1.3802247191011237,1.0,3.052631578947368,6.4,1.0,4.857142857142858,8.875,8.799999999999955,4.599999999976717,5.5,8.5,2.867924528301887,3.3684210526315788,1.0,1.427053017841326,1.0,3.9999999999999996,2.125,1.3746369796708615,1.3214285714285714,1.75,9.35714285714289,1.0,7.0,5.5,3.25,8.200000000000045,4.0,10.0,7.175427682737169,5.58393113342898,3.1111111111111107,2.2
14728.0,1.0,1.0725806451612903,2.15569823434992,1.1477263802717348,1.8555056179775282,1.0,1.0,1.0,1.0,7.428571428571429,8.3125,8.200000000000045,4.599999999976717,5.5,8.0,5.415094339622642,1.473684210526316,1.0,2.3181703150702266,1.0,7.0,2.125,2.010648596321394,1.0535714285714286,1.0,9.35714285714289,1.0,10.0,5.5,3.25,7.600000000000136,1.0,10.0,7.480559875583204,6.03586800573888,8.580246913580247,2.8
14754.0,1.0,3.9758064516129035,7.096308186195826,3.5078143406895466,2.1265168539325843,1.0,1.0,2.8,1.0,1.0,6.0625,5.7999999999999545,1.900000000023283,10.0,7.5,4.056603773584906,2.4210526315789473,1.0,2.962166265974946,1.0,8.2,2.125,2.8616367553242212,3.25,10.0,9.35714285714289,1.0,1.0,5.5,10.0,4.600000000000136,1.0,10.0,5.7001555209953345,4.951219512195124,1.0740740740740744,5.2
14801.0,1.0,1.7258064516129032,1.101123595505618,1.475693080970706,3.8860674157303365,2.0,3.2105263157894735,2.8,1.0,4.857142857142858,5.5,5.2000000000000455,1.900000000023283,5.5,5.0,3.716981132075472,1.236842105263158,1.0,2.240731367834999,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,9.35714285714289,1.0,7.0,10.0,10.0,4.600000000000136,1.0,10.0,7.494556765163297,5.893830703012913,3.2098765432098766,5.8
14803.0,1.0,1.7258064516129032,1.101123595505618,1.475693080970706,3.2692134831460673,5.0,1.0,2.8,1.0,4.857142857142858,4.9375,4.600000000000136,1.900000000023283,5.5,5.0,3.716981132075472,1.236842105263158,1.0,2.240731367834999,1.0,5.2,2.125,2.8616367553242212,1.5892857142857142,1.75,9.35714285714289,1.0,7.0,10.0,10.0,4.600000000000136,1.0,10.0,7.494556765163297,5.893830703012913,3.2098765432098766,6.3999999999999995
